Fbtid,chromosome,start,end,name,length,fam_length,gapRate,seqID,divergence,family,gc
FBti0062261,X,16621082,16621145,jockey2{}4200,64,3428,98.13%,96.88%,0.01578,jockey2,42.9956374212312
FBti0062271,X,16782927,16782973,jockey2{}4210,47,3428,98.63%,80.85%,0.05224,jockey2,41.3405088062622
FBti0019788,2L,20119079,20119291,jockey2{}430,213,3428,93.79%,93.43%,0.04062,jockey2,38.245931283906
FBti0062436,X,22290276,22290574,jockey2{}4375,299,3428,91.37%,93.58%,0.00696,jockey2,37.5543951261967
FBti0062437,X,22342799,22343097,jockey2{}4376,299,3428,91.37%,94.26%,0,jockey2,37.8048780487805
FBti0062438,X,22353758,22354080,jockey2{}4377,323,3428,90.67%,94.38%,0,jockey2,37.6830318690784
FBti0062439,X,22377051,22377375,jockey2{}4378,325,3428,90.62%,94.10%,0.00319,jockey2,38.9414802065404
FBti0063247,3L,23317631,23317686,jockey2{}5186,56,3428,98.37%,85.71%,0.09537,jockey2,32.2784810126582
FBti0019854,2L,22176729,22176957,jockey2{}535,229,3428,93.35%,94.74%,0.0371,jockey2,35.3231597845601
FBti0063779,3R,1558627,1558834,jockey2{}5718,208,3428,94.06%,72.06%,0.18183,jockey2,37.5623017671047
FBti0063885,3R,20913163,20913381,jockey2{}5824,219,3428,93.89%,85.24%,0.13559,jockey2,31.9945848375451
FBti0064096,2L,22048878,22048996,jockey2{}6035,119,3428,96.77%,81.98%,0.0486,jockey2,38.1019830028329
FBti0064138,2R,775402,775782,jockey2{}6077,381,3428,89.05%,92.29%,0.04789,jockey2,31.9747899159664
FBti0059743,4,1196052,1199475,jockey2{}pho[1682],3424,3428,23.58%,91.75%,0.113715,jockey2,37.7466347040384
FBti0020120,3L,15892385,15892884,jockey{}1009,500,5020,90.87%,100.00%,1.00E-10,jockey,38.015206082433
FBti0020124,3L,16487149,16487589,jockey{}1013,456,5020,91.26%,99.32%,2.29E-07,jockey,41.4754098360656
FBti0020156,3L,19002000,19002268,jockey{}1045,274,5020,94.79%,100.00%,1.00E-10,jockey,40.5643738977072
FBti0020197,3L,21742484,21747570,jockey{}1086,5087,5020,31.30%,71.94%,0.388077,jockey,41.6313858312165
FBti0019045,X,13295577,13295868,jockey{}117,292,5020,94.83%,100.00%,1.00E-10,jockey,36.0977738978612
FBti0019046,X,13323552,13324639,jockey{}118,1088,5020,78.95%,99.72%,1.01E-07,jockey,40.6219630709427
FBti0019320,3R,2335803,2340819,jockey{}1238,5017,5020,0.18%,99.50%,0.000797,jockey,42.787913340935
FBti0019340,3R,4533183,4535508,jockey{}1268,2326,5020,53.69%,99.23%,0,jockey,40
FBti0019345,3R,5145353,5145715,jockey{}1278,372,5020,93.02%,99.72%,2.87E-07,jockey,40.8975444538527
FBti0019369,3R,9343025,9345756,jockey{}1354,2732,5020,45.61%,99.56%,0.001097,jockey,44.7474106954132
FBti0019376,3R,10072162,10073597,jockey{}1361,1436,5020,71.78%,99.65%,0,jockey,40.4657933042213
FBti0019423,3R,19897880,19898242,jockey{}1413,375,5020,93.02%,99.72%,1.00E-10,jockey,44.9618966977138
FBti0019437,3R,22468506,22468828,jockey{}1428,323,5020,93.78%,99.36%,0.00643092,jockey,43.2385874246339
FBti0019448,3R,24079117,24081550,jockey{}1443,2445,5020,51.80%,99.42%,0.000414,jockey,40.7307171853857
FBti0019449,3R,24127902,24128256,jockey{}1444,355,5020,93.01%,99.72%,3.11E-07,jockey,41.3338997451147
FBti0019451,3R,24618648,24623662,jockey{}1447,5035,5020,0.77%,99.50%,0.000599,jockey,44.796122041631
FBti0019070,X,16830097,16830436,jockey{}145,353,5020,92.99%,97.73%,0.00823174,jockey,44.017094017094
FBti0019453,3R,25145607,25145854,jockey{}1450,256,5020,94.92%,97.65%,0.00771222,jockey,39.1807658058771
FBti0019454,3R,25232396,25233593,jockey{}1451,1220,5020,76.14%,99.17%,0.00331665,jockey,43.8047559449312
FBti0019455,3R,25478836,25481192,jockey{}1452,2357,5020,53.43%,99.27%,0.001111,jockey,43.1359044995409
FBti0019464,3R,26306265,26308661,jockey{}1461,2405,5020,52.36%,99.21%,0.000457,jockey,44.540491355778
FBti0019075,X,17325455,17325722,jockey{}150,275,5020,94.82%,100.00%,1.00E-10,jockey,39.8940864960282
FBti0020420,4,434634,435256,jockey{}1509,623,5020,88.35%,99.66%,0.00169225,jockey,37.7955758962624
FBti0020421,4,435454,436049,jockey{}1510,596,5020,88.28%,99.66%,0.00169317,jockey,39.6531791907514
FBti0059691,2R,14245969,14260095,jockey{}1630,14127,5020,64.59%,99.62%,7.30E-05,jockey,38.73868287238
FBti0019089,X,19366218,19366719,jockey{}171,502,5020,90.02%,98.80%,1.45E-07,jockey,37.410071942446
FBti0059939,3L,23622281,23622738,jockey{}1878,458,5020,91.03%,85.59%,0.0691322,jockey,39.5443449959317
FBti0019666,X,20957229,20958183,jockey{}194,968,5020,81.24%,99.68%,1.16E-07,jockey,39.9864682002706
FBti0060093,2R,1002429,1002652,jockey{}2032,224,5020,95.66%,76.61%,0.0941428,jockey,38.4615384615385
FBti0060174,2L,22276997,22278015,jockey{}2113,1019,5020,79.96%,81.55%,0.103779,jockey,44.4370860927152
FBti0060175,2L,22278133,22278328,jockey{}2114,196,5020,96.10%,83.67%,1.00E-10,jockey,43.2149362477231
FBti0060262,3L,22633862,22634223,jockey{}2201,362,5020,92.94%,80.85%,0.166274,jockey,35.9864521591871
FBti0060368,2L,13842517,13842580,jockey{}2307,64,5020,98.75%,82.54%,0.115522,jockey,39.1177896267572
FBti0019733,X,21966895,21971917,jockey{}261,5023,5020,0.34%,99.52%,0.000399,jockey,42.3361823361823
FBti0060751,3L,22981630,22981705,jockey{}2690,76,5020,98.49%,76.32%,0.250356,jockey,35.7280617164899
FBti0019092,2L,47514,52519,jockey{}277,5046,5020,0.59%,99.52%,0.000641,jockey,42.4982155603141
FBti0019105,2L,1618309,1618557,jockey{}288,249,5020,95.06%,100.00%,1.00E-10,jockey,46.3967971530249
FBti0061018,3R,24425799,24425879,jockey{}2957,81,5020,98.39%,83.95%,0.0806371,jockey,42.6923076923077
FBti0061084,X,5566054,5566154,jockey{}3023,101,5020,98.09%,81.25%,0.154126,jockey,42.8095238095238
FBti0061102,X,14850895,14850954,jockey{}3041,60,5020,98.80%,80.00%,0.247482,jockey,39.290917921321
FBti0019122,2L,4918233,4923234,jockey{}307,5009,5020,0.26%,99.50%,0.000798,jockey,43.1795457791744
FBti0019142,2L,9393554,9396462,jockey{}332,2909,5020,42.24%,99.66%,0.000344,jockey,43.8264058679707
FBti0019168,2L,13481503,13482044,jockey{}361,542,5020,89.29%,99.44%,0.00185081,jockey,41.4797323888233
FBti0019174,2L,14618937,14619298,jockey{}370,362,5020,92.81%,99.45%,5.07E-06,jockey,40.9572215163067
FBti0019177,2L,14890023,14890375,jockey{}373,364,5020,93.00%,99.72%,2.88E-07,jockey,38.9880952380952
FBti0062028,3L,1179306,1179373,jockey{}3967,68,5020,98.65%,85.29%,0.0486514,jockey,41.3642960812772
FBti0062114,2L,20119927,20120120,jockey{}4053,194,5020,96.28%,72.19%,0.274386,jockey,38.4124087591241
FBti0019204,2L,19620154,19621069,jockey{}413,925,5020,81.95%,99.56%,0.00109304,jockey,41.7982155113246
FBti0062206,3L,23549391,23557661,jockey{}4145,8271,5020,65.80%,77.18%,0.293424,jockey,38.0892091936112
FBti0062300,2R,1344162,1345769,jockey{}4239,1608,5020,70.72%,78.55%,0.16583,jockey,37.5935680621015
FBti0019218,2L,20891618,20896634,jockey{}477,5036,5020,0.59%,99.56%,0.000598,jockey,42.8306727480046
FBti0062888,X,19833479,19834269,jockey{}4827,791,5020,84.45%,82.48%,1.00E-10,jockey,48.0272596843615
FBti0019569,X,4594499,4594765,jockey{}50,267,5020,94.79%,99.62%,1.00E-10,jockey,32.3477493380406
FBti0019570,X,4625918,4630935,jockey{}51,5028,5020,0.36%,99.42%,0.001374,jockey,41.9267493230725
FBti0063282,2R,932211,932569,jockey{}5221,359,5020,92.85%,79.67%,0.134671,jockey,41.5606446140797
FBti0019573,X,4686485,4686834,jockey{}54,368,5020,93.14%,99.71%,0.00289371,jockey,38.8676032354193
FBti0063550,4,434343,434623,jockey{}5489,281,5020,94.86%,81.08%,0.0817941,jockey,35.4824561403509
FBti0063583,2L,22048618,22048877,jockey{}5522,260,5020,94.97%,75.49%,0.301645,jockey,37.1567759078831
FBti0063732,X,19804604,19805394,jockey{}5671,791,5020,84.45%,82.61%,1.00E-10,jockey,47.9928315412186
FBti0063734,X,19809768,19810558,jockey{}5673,791,5020,84.45%,82.61%,1.10E-07,jockey,48.1362007168459
FBti0063735,X,19823663,19824453,jockey{}5674,791,5020,84.45%,82.48%,1.03E-07,jockey,48.0272596843615
FBti0063809,2R,1810677,1811069,jockey{}5748,393,5020,92.19%,80.36%,0.07892,jockey,39.757525083612
FBti0063810,2R,1811070,1812144,jockey{}5749,1075,5020,79.57%,80.75%,0.132246,jockey,43.4938191281718
FBti0063826,3L,23459055,23459426,jockey{}5765,372,5020,92.70%,79.29%,0.186026,jockey,43.2911392405063
FBti0063829,3R,16131714,16131747,jockey{}5768,34,5020,99.32%,88.24%,0.102909,jockey,39.0555828824397
FBti0019579,X,5232815,5233987,jockey{}60,1193,5020,76.92%,99.57%,0.000568262,jockey,42.938209331652
FBti0064074,X,21027843,21027995,jockey{}6013,153,5020,96.99%,88.08%,0.0225144,jockey,39.3122676579926
FBti0064117,2L,22241337,22241757,jockey{}6056,421,5020,91.87%,73.35%,0.137037,jockey,39.1735537190083
FBti0018985,2R,3123380,3128393,jockey{}765,5029,5020,0.46%,99.30%,0.00173,jockey,43.9612148866391
FBti0019598,X,7374877,7376309,jockey{}79,1433,5020,71.63%,99.65%,0.001403,jockey,40.6177156177156
FBti0019599,X,7596995,7597373,jockey{}80,379,5020,93.09%,99.14%,1.26E-07,jockey,39.1505466778806
FBti0018986,2R,6907459,6912443,jockey{}807,5003,5020,1.05%,99.34%,0.002813,jockey,45.6615120274914
FBti0019600,X,7678333,7678565,jockey{}81,233,5020,95.38%,98.28%,0.0131494,jockey,38.9336917562724
FBti0018987,2R,8707006,8712015,jockey{}817,5010,5020,0.24%,99.48%,0.000998,jockey,42.3455557140819
FBti0018988,2R,9468083,9468347,jockey{}820,265,5020,94.80%,99.62%,0.00382456,jockey,43.4187279151943
FBti0018989,2R,10892306,10892554,jockey{}830,249,5020,95.14%,100.00%,1.00E-10,jockey,39.1459074733096
FBti0018990,2R,13034810,13039768,jockey{}838,4959,5020,1.25%,99.58%,0.000806,jockey,43.5613682092555
FBti0018991,2R,13164777,13165120,jockey{}841,344,5020,93.17%,98.83%,0.0058915,jockey,38.7537345283824
FBti0018992,2R,13933233,13933504,jockey{}846,286,5020,94.83%,100.00%,1.00E-10,jockey,38.6613826508146
FBti0018993,2R,15664157,15667400,jockey{}858,3258,5020,35.69%,99.81%,0,jockey,45.1077627312607
FBti0018994,2R,18237260,18238974,jockey{}869,1724,5020,66.16%,99.65%,0.000586,jockey,43.5379644588045
FBti0019606,X,8816418,8816777,jockey{}87,372,5020,93.02%,99.72%,1.14E-06,jockey,40.0593471810089
FBti0018995,2R,18247946,18248306,jockey{}870,371,5020,93.01%,99.72%,3.80E-06,jockey,41.7372881355932
FBti0018996,2R,18413321,18416803,jockey{}872,3491,5020,31.16%,99.68%,0.000288,jockey,43.1436907366885
FBti0018997,2R,18662529,18662877,jockey{}874,354,5020,93.08%,100.00%,1.00E-10,jockey,41.3543441226576
FBti0019609,X,9402226,9403664,jockey{}90,1451,5020,71.66%,99.72%,0,jockey,44.4735311227458
FBti0020012,3L,939838,940886,jockey{}901,1056,5020,78.99%,99.34%,2.00E-10,jockey,45.7349081364829
FBti0020030,3L,3475135,3475515,jockey{}919,381,5020,93.03%,100.00%,1.00E-10,jockey,39.9579831932773
FBti0020042,3L,5530883,5531158,jockey{}931,276,5020,94.80%,100.00%,1.00E-10,jockey,33.6703296703297
FBti0020045,3L,5994882,5997476,jockey{}934,2595,5020,48.34%,99.23%,0.002327,jockey,43.3826730518067
FBti0020075,3L,9212405,9213008,jockey{}964,604,5020,88.70%,99.47%,0.00174065,jockey,41.4905877833269
FBti0020083,3L,9565082,9565345,jockey{}972,283,5020,94.84%,100.00%,1.00E-10,jockey,35.5280600972161
FBti0020084,3L,9569071,9574081,jockey{}973,5011,5020,0.22%,99.40%,0.000798,jockey,43.922967189729
FBti0020092,3L,11322850,11325979,jockey{}981,3140,5020,38.00%,99.65%,0.00072,jockey,42.8153636186391
FBti0020097,3L,12868104,12870312,jockey{}986,2229,5020,56.37%,99.55%,0.001816,jockey,42.8707224334601
FBti0064176,4,731977,732862,jockey{}ey[6115],886,5020,83.37%,83.25%,0.119169,jockey,39.2720970537262
FBti0059740,3R,344011,345468,looper1{}1679,1458,1881,50.13%,95.95%,0.033173,looper1,31.009545849002
FBti0060406,2R,2352601,2354454,looper1{}2345,1854,1881,1.44%,98.60%,0.031669,looper1,35.582662860109
FBti0019714,X,21836040,21836384,looper1{}242,345,1881,81.91%,95.60%,0.032989,looper1,36.2201365187713
FBti0063808,3L,23275159,23276358,looper1{}5747,1200,1881,45.25%,84.50%,0.167458,looper1,34.7091932457786
FBti0020226,3L,23064053,23064930,mariner2{}1115,878,912,13.15%,90.26%,0.072114,mariner2,35.6497567755386
FBti0020241,3L,23131582,23132691,mariner2{}1130,1110,912,43.62%,92.87%,0,mariner2,40.5144694533762
FBti0020427,4,664144,664422,mariner2{}1522,279,912,69.41%,94.27%,0.0545083,mariner2,34.1527655838455
FBti0020428,4,668152,668907,mariner2{}1523,756,912,17.11%,92.33%,0.065224,mariner2,36.2976406533575
FBti0019513,4,1104172,1104606,mariner2{}1553,435,912,52.30%,97.24%,0.027929,mariner2,39.3179950698439
FBti0059712,2L,22324498,22325131,mariner2{}1651,634,912,39.96%,78.97%,0.250329,mariner2,39.3697798025816
FBti0059880,3L,23458693,23459054,mariner2{}1819,362,912,61.97%,90.03%,0.101265,mariner2,45.004233700254
FBti0059882,3L,23563663,23564506,mariner2{}1821,844,912,20.45%,92.93%,0.060574,mariner2,35.503166783955
FBti0019670,X,21024869,21025763,mariner2{}198,895,912,8.17%,90.64%,0,mariner2,32.9419889502762
FBti0019673,X,21036015,21036909,mariner2{}201,895,912,8.17%,90.64%,0,mariner2,32.4343015214384
FBti0019697,X,21456328,21456885,mariner2{}225,558,912,39.52%,91.70%,0.087235,mariner2,39.906103286385
FBti0019724,X,21918567,21919311,mariner2{}252,745,912,24.66%,90.87%,0.093597,mariner2,37.8644314868805
FBti0019746,X,22186411,22186942,mariner2{}274,532,912,42.19%,95.27%,0.006733,mariner2,38.2608695652174
FBti0060982,3L,23642828,23643286,mariner2{}2921,459,912,55.38%,83.45%,0.119474,mariner2,34.906427990236
FBti0061778,X,22090944,22091014,mariner2{}3717,71,912,92.33%,100.00%,1.00E-10,mariner2,39.7101449275362
FBti0061779,X,22220995,22221131,mariner2{}3718,137,912,85.10%,93.38%,0.0726841,mariner2,42.7902621722846
FBti0062008,3L,23125481,23126590,mariner2{}3947,1110,912,43.62%,92.87%,0,mariner2,40.5144694533762
FBti0019225,2L,21358800,21358994,mariner2{}489,195,912,78.62%,89.23%,0.109898,mariner2,41.1577028258888
FBti0063153,2R,690050,690384,mariner2{}5092,335,912,64.01%,92.73%,0.0772383,mariner2,33.1191088260497
FBti0019235,2L,21686534,21687088,mariner2{}513,555,912,43.77%,88.45%,0.085279,mariner2,38.7235708692247
FBti0019239,2L,22004569,22005447,mariner2{}522,879,912,9.67%,92.47%,0.060039,mariner2,36.3541666666667
FBti0018998,2R,1069543,1070321,mariner2{}628,779,912,21.06%,90.88%,0.068748,mariner2,36.2850971922246
FBti0018999,2R,3281653,3282635,mariner2{}767,983,912,29.59%,93.36%,0.065956,mariner2,46.3782696177062
FBti0020134,3L,17724006,17724610,mdg1{}1023,605,7480,91.96%,98.67%,0,mdg1,32.6804915514593
FBti0020136,3L,17730155,17731278,mdg1{}1025,1124,7480,85.08%,98.66%,0.00665,mdg1,37.219730941704
FBti0020158,3L,19110198,19117587,mdg1{}1047,7390,7480,1.52%,99.20%,0.000488,mdg1,35.356762513312
FBti0019347,3R,5663885,5671249,mdg1{}1280,7365,7480,2.38%,99.25%,0.000818,mdg1,35.9568560444255
FBti0019414,3R,17586899,17594233,mdg1{}1403,7335,7480,2.12%,99.17%,0.000744,mdg1,36.7016716673811
FBti0019447,3R,23999447,24006819,mdg1{}1442,7373,7480,1.75%,99.28%,0.000544,mdg1,36.2142552283397
FBti0019076,X,17451031,17451475,mdg1{}151,445,7480,94.05%,97.98%,0.00351,mdg1,37.6432078559738
FBti0059671,3L,17724006,17731278,mdg1{}1610,7273,7480,22.60%,95.74%,0.033771,mdg1,35.2566867989646
FBti0059672,3L,17724611,17730154,mdg1{}1611,5544,7480,26.05%,99.37%,0,mdg1,33.996287456908
FBti0059697,X,21394204,21427124,mdg1{}1636,32921,7480,78.81%,79.50%,0.213989,mdg1,36.6323024054983
FBti0059739,2R,6546757,6554159,mdg1{}1678,7403,7480,1.48%,99.26%,0.000813,mdg1,35.9072537757924
FBti0059781,2R,6509904,6528705,mdg1{}1720,18802,7480,61.21%,99.22%,0.000545,mdg1,35.0382866714525
FBti0059781,2R,6509904,6528705,mdg1{}1720,18802,7480,61.21%,99.22%,0.000545,mdg1,36.892457093409
FBti0060181,X,21558381,21558620,mdg1{}2120,240,7480,96.79%,98.75%,0,mdg1,34.5982142857143
FBti0060182,X,21572220,21572659,mdg1{}2121,440,7480,94.12%,98.18%,0,mdg1,34.5491803278689
FBti0060197,X,21558621,21558792,mdg1{}2136,172,7480,97.70%,97.09%,0,mdg1,34.9447513812155
FBti0060198,X,21558793,21560269,mdg1{}2137,1477,7480,80.32%,98.98%,0,mdg1,33.1703107019563
FBti0060199,X,21560270,21575665,mdg1{}2138,15396,7480,51.92%,99.18%,0.000531,mdg1,33.7530182821663
FBti0060200,X,21560712,21567781,mdg1{}2139,7070,7480,56.25%,99.41%,0.000224,mdg1,33.66784296427
FBti0060396,2L,22295412,22297990,mdg1{}2335,2579,7480,70.87%,73.64%,0.31526,mdg1,32.3285277413718
FBti0060434,3L,23744294,23744348,mdg1{}2373,55,7480,99.26%,85.45%,0.11151,mdg1,45.0340798442064
FBti0060575,2R,966655,966729,mdg1{}2514,75,7480,99.00%,89.33%,0.12792,mdg1,38.5245901639344
FBti0060576,2R,972411,972782,mdg1{}2515,372,7480,95.38%,77.23%,0.19763,mdg1,43.0619991564741
FBti0060577,2R,1043011,1043855,mdg1{}2516,845,7480,88.94%,79.37%,0.146678,mdg1,36.8846694796062
FBti0019548,X,2738988,2746340,mdg1{}29,7353,7480,1.96%,99.16%,0.000545,mdg1,35.5752780153978
FBti0019114,2L,3202794,3210165,mdg1{}299,7372,7480,1.66%,99.24%,0.000679,mdg1,36.4635577846548
FBti0019120,2L,4601759,4609142,mdg1{}305,7384,7480,1.63%,99.17%,0.001334,mdg1,35.0314398380049
FBti0061313,3L,22936132,22936206,mdg1{}3252,75,7480,99.09%,89.71%,0.08654,mdg1,38.6692381870781
FBti0061871,3L,23207267,23207397,mdg1{}3810,131,7480,98.25%,75.57%,0.24308,mdg1,38.7687969924812
FBti0061888,3L,23207700,23208024,mdg1{}3827,325,7480,95.75%,84.28%,0.1522,mdg1,39.328743545611
FBti0019564,X,3679900,3680088,mdg1{}45,189,7480,97.54%,90.22%,0.00328,mdg1,40.5850091407678
FBti0063689,2L,6967536,6967586,mdg1{}5628,51,7480,99.32%,90.20%,0,mdg1,39.3170731707317
FBti0063915,3L,23540929,23541031,mdg1{}5854,103,7480,98.68%,80.81%,0.21213,mdg1,33.4125475285171
FBti0064032,2R,784042,784766,mdg1{}5971,725,7480,90.53%,80.85%,0.148901,mdg1,34.1409691629956
FBti0064047,2R,824789,825041,mdg1{}5986,253,7480,96.63%,86.90%,0.07815,mdg1,37.2113676731794
FBti0019987,2R,6514703,6517276,mdg1{}799,2574,7480,65.62%,99.03%,0,mdg1,33.6540564181063
FBti0019000,2R,10903017,10910383,mdg1{}831,7367,7480,2.07%,99.25%,0.000409,mdg1,35.8317317958574
FBti0019001,2R,15802405,15809759,mdg1{}859,7355,7480,2.04%,99.25%,0,mdg1,35.5783621979902
FBti0019002,2R,20615462,20622912,mdg1{}885,7451,7480,0.57%,99.31%,0.000277,mdg1,36.3703703703704
FBti0020011,3L,925231,932599,mdg1{}900,7369,7480,1.72%,99.13%,0.000789,mdg1,36.8488471391973
FBti0020025,3L,2966778,2974144,mdg1{}914,7367,7480,1.86%,99.08%,0.002042,mdg1,35.5007473841555
FBti0020171,3L,20205760,20211279,mdg3{}1060,5520,5519,0.02%,99.89%,0.000362,mdg3,38.0984042553191
FBti0020176,3L,20330037,20330312,mdg3{}1065,276,5519,95.00%,98.55%,0.01078,mdg3,32.5131810193322
FBti0019281,3R,31848,37365,mdg3{}1184,5518,5519,0.05%,99.87%,0.000182,mdg3,38.4860981774644
FBti0019047,X,13357733,13363252,mdg3{}119,5520,5519,0.02%,99.95%,0,mdg3,37.5315866471605
FBti0019301,3R,893758,899217,mdg3{}1215,5460,5519,1.11%,99.91%,0.000183,mdg3,38.342941413058
FBti0019350,3R,6057559,6063078,mdg3{}1283,5520,5519,0.02%,99.86%,0.000725,mdg3,37.8241787471738
FBti0019366,3R,8968810,8974329,mdg3{}1351,5520,5519,0.02%,99.95%,0,mdg3,37.6512834153478
FBti0019069,X,16386734,16392253,mdg3{}144,5520,5519,0.02%,99.95%,0,mdg3,38.3694640244713
FBti0059703,2R,2357245,2367745,mdg3{}1642,10501,5519,50.45%,95.05%,0.050819,mdg3,36.824
FBti0059744,2L,20272167,20282820,mdg3{}1683,10654,5519,48.41%,99.91%,0.000363,mdg3,37.3458741700917
FBti0019107,2L,1711411,1711678,mdg3{}290,268,5519,95.14%,100.00%,0,mdg3,50.2867225408028
FBti0019108,2L,1801273,1806792,mdg3{}291,5520,5519,0.02%,99.82%,0.00036,mdg3,38.3029658199229
FBti0061219,X,22047662,22047813,mdg3{}3158,152,5519,97.30%,77.18%,0.27435,mdg3,36.8837209302326
FBti0019817,2L,20209200,20209441,mdg3{}459,242,5519,95.62%,93.80%,0.025,mdg3,37.3660714285714
FBti0062826,X,19819688,19820019,mdg3{}4765,332,5519,94.14%,74.38%,0.002967,mdg3,37.778730703259
FBti0062828,X,19829365,19830152,mdg3{}4767,788,5519,86.05%,72.15%,0.003534,mdg3,35.5810616929699
FBti0062904,X,19820097,19820337,mdg3{}4843,241,5519,95.73%,73.73%,0,mdg3,35.4017857142857
FBti0063910,3L,23553275,23553554,mdg3{}5849,280,5519,94.93%,95.00%,0.01805,mdg3,37.928007023705
FBti0063912,3L,23572846,23572944,mdg3{}5851,99,5519,98.24%,83.51%,0.20861,mdg3,35.6053384175405
FBti0064029,2R,792664,792807,mdg3{}5968,144,5519,97.47%,78.57%,0.11865,mdg3,35.8376108259449
FBti0019610,X,9469879,9470145,mdg3{}91,267,5519,95.16%,100.00%,0,mdg3,42.1006178287732
FBti0019322,3R,3175486,3180956,micropia{}1243,5471,5461,2.31%,99.22%,0.002596,micropia,40.0267737617135
FBti0020359,3R,8308925,8310975,micropia{}1325,2051,5461,62.59%,99.02%,0,micropia,43.4320987654321
FBti0020372,3R,8316890,8322262,micropia{}1338,5373,5461,4.12%,98.96%,0.003229,micropia,42.9598480737927
FBti0020376,3R,8323848,8324335,micropia{}1342,488,5461,91.10%,98.56%,0.00411,micropia,44.7929232006433
FBti0059897,3R,3468857,3469305,micropia{}1836,449,5461,92.07%,75.12%,0.20857,micropia,35.3349673202614
FBti0019698,X,21466663,21469671,micropia{}226,3009,5461,46.25%,98.95%,0.003912,micropia,40.7348242811502
FBti0060400,2R,2320884,2320933,micropia{}2339,50,5461,99.14%,82.98%,0.20257,micropia,36.6520253782333
FBti0060402,2R,2369725,2369956,micropia{}2341,232,5461,95.87%,73.89%,0.28962,micropia,40.654415060511
FBti0061048,3L,23688579,23689085,micropia{}2987,507,5461,90.76%,98.81%,0.00996,micropia,35.982428115016
FBti0061396,2L,16729697,16729786,micropia{}3335,90,5461,98.39%,76.14%,0.31046,micropia,43.5136428913356
FBti0061461,2R,1387764,1390889,micropia{}3400,3126,5461,54.65%,77.01%,0.296041,micropia,36.1756097560976
